pl_name,hostname,discoverymethod,disc_year,pl_eqt,st_teff
Kepler-1561 b,Kepler-1561,Transit,2016,1682.0,5957.0
Kepler-1702 b,Kepler-1702,Transit,2020,555.0,5003.75
Kepler-827 b,Kepler-827,Transit,2016,574.0,5602.0
Kepler-1338 b,Kepler-1338,Transit,2016,2124.0,5909.0
Kepler-26 e,Kepler-26,Transit,2014,276.0,3914.0
Kepler-1359 b,Kepler-1359,Transit,2016,369.0,4709.0
Kepler-1293 b,Kepler-1293,Transit,2016,1183.0,6241.0
Kepler-59 c,Kepler-59,Transit,2012,752.0,6074.0
TOI-849 b,TOI-849,Transit,2020,1932.0,5375.3
Kepler-825 b,Kepler-825,Transit,2016,1270.0,5976.0
Kepler-339 d,Kepler-339,Transit,2014,796.0,5631.0
Kepler-158 c,Kepler-158,Transit,2014,418.0,4628.0
Kepler-1280 b,Kepler-1280,Transit,2016,757.0,6227.0
Kepler-245 c,Kepler-245,Transit,2014,568.0,5100.0
Kepler-1233 b,Kepler-1233,Transit,2016,604.0,6198.0
Kepler-1230 b,Kepler-1230,Transit,2016,946.0,5961.0
Kepler-300 b,Kepler-300,Transit,2014,812.0,5986.0
TOI-1266 c,TOI-1266,Transit,2020,346.0,3600.0
Kepler-1838 b,Kepler-1838,Transit,2021,1097.0,6031.59
CoRoT-18 b,CoRoT-18,Transit,2011,1550.0,5440.0
K2-337 b,K2-337,Transit,2021,850.0,5869.0
Kepler-920 b,Kepler-920,Transit,2016,907.0,5403.0
Kepler-687 b,Kepler-687,Transit,2016,518.0,4841.0
Kepler-1991 b,Kepler-1991,Transit,2023,760.0,5477.0
Kepler-178 c,Kepler-178,Transit,2014,656.0,5676.0
Kepler-1646 b,Kepler-1646,Transit,2016,365.0,3299.0
Kepler-1731 b,Kepler-1731,Transit,2021,486.0,4923.57
Kepler-1637 b,Kepler-1637,Transit,2016,1093.0,5789.0
Kepler-710 b,Kepler-710,Transit,2016,1174.0,5611.0
Kepler-50 c,Kepler-50,Transit,2012,1125.0,6225.0
Kepler-1990 b,Kepler-1990,Transit,2023,1554.0,5940.0
K2-5 c,K2-5,Transit,2015,456.0,4066.0
Kepler-708 b,Kepler-708,Transit,2016,1221.0,5692.0
Kepler-804 b,Kepler-804,Transit,2016,779.0,5817.0
Kepler-398 b,Kepler-398,Transit,2014,755.0,4493.0
Kepler-1018 b,Kepler-1018,Transit,2016,498.0,5518.0
TOI-4734 b,TOI-4734,Transit,2025,1468.0,6070.0
K2-250 b,K2-250,Transit,2018,1003.0,5172.0
Kepler-985 b,Kepler-985,Transit,2016,323.0,5434.0
K2-253 b,K2-253,Transit,2018,1238.0,6027.0
Kepler-834 b,Kepler-834,Transit,2016,378.0,4554.0
HATS-46 b,HATS-46,Transit,2018,1054.0,5495.0
TOI-2842 b,TOI-2842,Transit,2023,1471.0,5910.0
Kepler-1887 b,Kepler-1887,Transit,2021,625.0,5443.0
Kepler-1181 c,Kepler-1181,Transit,2023,1124.0,6495.28
Kepler-1565 b,Kepler-1565,Transit,2016,1234.0,4940.0
TOI-836 b,TOI-836,Transit,2023,871.0,4552.0
Kepler-355 b,Kepler-355,Transit,2014,840.0,6184.0
LP 791-18 b,LP 791-18,Transit,2019,564.3,2960.0
Kepler-31 b,Kepler-31,Transit,2011,781.0,6340.0
Kepler-1632 b,Kepler-1632,Transit,2016,369.0,5979.67
Kepler-103 c,Kepler-103,Transit,2014,434.0,5845.0
Kepler-85 e,Kepler-85,Transit,2014,559.0,5436.0
Kepler-633 c,Kepler-633,Transit,2021,725.0,5899.0
K2-320 b,K2-320,Transit,2020,698.0,3157.0
Kepler-938 b,Kepler-938,Transit,2016,544.0,5533.0
Kepler-1523 b,Kepler-1523,Transit,2016,1676.0,5708.0
TOI-620 b,TOI-620,Transit,2022,603.6,3708.0
Kepler-1606 b,Kepler-1606,Transit,2016,324.0,5422.0
Kepler-1457 b,Kepler-1457,Transit,2016,478.0,5866.0
GJ 436 b,GJ 436,Radial Velocity,2004,686.0,3684.0
Kepler-30 c,Kepler-30,Transit,2012,411.0,5498.0
TOI-2886 b,TOI-2886,Transit,2025,1978.0,6240.0
GJ 486 b,GJ 486,Radial Velocity,2021,696.3,3340.0
Kepler-62 c,Kepler-62,Transit,2013,578.0,4925.0
Kepler-1016 c,Kepler-1016,Transit,2016,407.0,5821.0
TOI-6894 b,TOI-6894,Transit,2025,417.9,2960.0
NGTS-9 b,NGTS-9,Transit,2019,1448.0,6330.0
Kepler-584 b,Kepler-584,Transit,2016,664.0,6195.0
Kepler-1930 b,Kepler-1930,Transit,2021,643.0,4957.62
Kepler-1961 b,Kepler-1961,Transit,2021,866.0,5171.0
K2-388 b,K2-388,Transit,2022,874.0,5367.0
Kepler-270 c,Kepler-270,Transit,2014,756.0,6067.0
K2-153 b,K2-153,Transit,2018,497.0,3845.0
Kepler-1082 b,Kepler-1082,Transit,2016,1827.0,5923.0
Kepler-431 d,Kepler-431,Transit,2015,856.0,6004.0
TOI-1224 b,TOI-1224,Transit,2024,541.0,3326.0
WASP-5 b,WASP-5,Transit,2008,1706.0,5700.0
Kepler-11 e,Kepler-11,Transit,2010,582.0,5663.0
Kepler-1824 b,Kepler-1824,Transit,2021,421.0,6319.0
Kepler-102 e,Kepler-102,Transit,2013,590.0,4909.0
Kepler-334 b,Kepler-334,Transit,2014,1090.0,5828.0
Kepler-623 b,Kepler-623,Transit,2016,825.0,5443.0
K2-239 b,K2-239,Transit,2018,502.0,3420.0
Kepler-544 b,Kepler-544,Transit,2016,748.0,6206.0
Kepler-248 b,Kepler-248,Transit,2014,819.0,5190.0
K2-180 b,K2-180,Transit,2018,797.5,5358.0
Kepler-295 d,Kepler-295,Transit,2014,533.0,5603.0
Kepler-1689 b,Kepler-1689,Transit,2020,879.0,5806.0
Kepler-1326 b,Kepler-1326,Transit,2016,938.0,6725.0
Kepler-249 d,Kepler-249,Transit,2014,332.0,3568.0
HATS-9 b,HATS-9,Transit,2015,1746.0,5599.0
Kepler-1563 b,Kepler-1563,Transit,2016,1134.0,5765.0
Kepler-1721 b,Kepler-1721,Transit,2021,924.0,5168.0
Kepler-256 e,Kepler-256,Transit,2014,897.0,5551.0
TOI-1184 b,TOI-1184,Transit,2024,715.47,4534.0
Kepler-1408 b,Kepler-1408,Transit,2016,1616.0,6170.0
G 192-15 b,G 192-15,Radial Velocity,2025,453.6,2999.0
Kepler-500 b,Kepler-500,Transit,2016,909.0,5813.0
CoRoT-17 b,CoRoT-17,Transit,2011,1626.0,5740.0
HD 168746 b,HD 168746,Radial Velocity,2002,900.0,5610.0
Kepler-1685 b,Kepler-1685,Transit,2020,625.0,5378.58
HATS-61 b,HATS-61,Transit,2018,1226.1,5541.0
Kepler-848 b,Kepler-848,Transit,2016,1086.0,5695.0
WASP-132 b,WASP-132,Transit,2016,682.0,4686.0
TOI-4377 b,TOI-4377,Transit,2023,1162.08,4974.0
HD 27969 b,HD 27969,Radial Velocity,2021,261.0,5966.0
Kepler-1947 b,Kepler-1947,Transit,2021,1298.0,5992.88
Kepler-81 d,Kepler-81,Transit,2014,418.0,4500.0
WASP-141 b,WASP-141,Transit,2016,1540.0,5900.0
TOI-1296 b,TOI-1296,Transit,2021,1414.84,5603.0
Kepler-638 b,Kepler-638,Transit,2016,1111.0,5382.0
Kepler-375 b,Kepler-375,Transit,2014,851.0,5826.0
Kepler-1590 b,Kepler-1590,Transit,2016,1020.0,6053.0
Kepler-1586 b,Kepler-1586,Transit,2016,1013.0,6681.0
Kepler-1355 b,Kepler-1355,Transit,2016,1448.0,5352.0
Kepler-666 b,Kepler-666,Transit,2016,1133.0,5887.0
TOI-2015 c,TOI-2015,Transit Timing Variations,2025,448.0,3194.0
Kepler-586 b,Kepler-586,Transit,2016,1365.0,5575.0
Kepler-1827 b,Kepler-1827,Transit,2021,1329.0,5387.0
Kepler-1747 b,Kepler-1747,Transit,2021,875.0,5174.0
Kepler-909 b,Kepler-909,Transit,2016,852.0,6154.0
Kepler-578 b,Kepler-578,Transit,2016,1774.0,5334.0
Kepler-1557 b,Kepler-1557,Transit,2016,1287.0,6099.0
Kepler-169 b,Kepler-169,Transit,2014,962.0,4997.0
Kepler-30 b,Kepler-30,Transit,2012,524.0,5498.0
TOI-3807 b,TOI-3807,Transit,2023,1646.0,5772.0
Kepler-842 b,Kepler-842,Transit,2016,1252.0,4848.0
Kepler-245 d,Kepler-245,Transit,2014,445.0,5100.0
Kepler-81 c,Kepler-81,Transit,2012,502.0,4500.0
Kepler-239 b,Kepler-239,Transit,2014,616.0,4914.0
Kepler-1812 b,Kepler-1812,Transit,2021,1034.0,6317.0
HD 191939 c,HD 191939,Transit,2020,600.0,5427.0
Kepler-501 c,Kepler-501,Transit,2021,1304.0,5904.0
Kepler-1001 c,Kepler-1001,Transit,2020,804.0,5491.0
WASP-105 b,WASP-105,Transit,2017,900.0,5070.0
Kepler-58 b,Kepler-58,Transit,2012,920.0,5747.0
GJ 887 b,GJ 887,Radial Velocity,2020,468.0,3688.0
Kepler-763 b,Kepler-763,Transit,2016,1414.0,5080.0
Kepler-738 b,Kepler-738,Transit,2016,530.0,5327.0
Kepler-1350 c,Kepler-1350,Transit,2016,730.0,3827.0
TOI-2796 b,TOI-2796,Transit,2023,1205.0,5764.0
TOI-5110 b,TOI-5110,Transit,2024,976.0,6154.0
Kepler-317 c,Kepler-317,Transit,2014,837.0,5497.0
K2-37 d,K2-37,Transit,2016,646.0,5413.0
Kepler-341 c,Kepler-341,Transit,2014,940.0,6012.0
Kepler-256 b,Kepler-256,Transit,2014,1681.0,5551.0
Kepler-590 b,Kepler-590,Transit,2016,1056.0,6000.0
Kepler-801 b,Kepler-801,Transit,2016,419.0,4435.0
TOI-2525 c,TOI-2525,Transit,2023,399.96,5096.0
WASP-110 b,WASP-110,Transit,2021,1158.0,5400.0
Qatar-7 b,Qatar-7,Transit,2019,2053.0,6387.0
Kepler-219 d,Kepler-219,Transit,2014,598.0,5786.0
Kepler-962 b,Kepler-962,Transit,2016,689.0,5478.0
Kepler-764 b,Kepler-764,Transit,2016,875.0,5557.0
Kepler-1663 b,Kepler-1663,Transit,2020,362.0,3793.47
Kepler-1998 b,Kepler-1998,Transit,2023,1187.0,5581.44
Kepler-921 b,Kepler-921,Transit,2016,492.0,5663.0
Kepler-1137 b,Kepler-1137,Transit,2016,1020.0,6807.0
TOI-6695 b,TOI-6695,Transit,2025,599.0,6400.0
Kepler-656 b,Kepler-656,Transit,2016,1569.0,5139.72
Kepler-751 b,Kepler-751,Transit,2016,679.0,5387.0
TOI-3364 b,TOI-3364,Transit,2023,1264.0,5706.0
Kepler-569 b,Kepler-569,Transit,2016,526.0,5616.0
Kepler-1539 b,Kepler-1539,Transit,2016,301.0,5176.0
Kepler-276 d,Kepler-276,Transit,2013,489.0,6105.0
HATS-53 b,HATS-53,Transit,2017,1312.0,5644.0
WASP-37 b,WASP-37,Transit,2010,1232.5,5800.0
LHS 1678 d,LHS 1678,Transit,2024,462.95,3490.0
Kepler-289 c,Kepler-289,Transit,2014,394.0,5990.0
Kepler-122 f,Kepler-122,Transit Timing Variations,2014,543.0,6050.0
WASP-161 b,WASP-161,Transit,2018,1557.0,6406.0
Kepler-169 e,Kepler-169,Transit,2014,595.0,4997.0
Kepler-1503 b,Kepler-1503,Transit,2016,321.0,5069.0
TOI-1776 b,TOI-1776,Transit,2024,1269.21,5724.0
Kepler-1781 b,Kepler-1781,Transit,2021,1003.0,5190.0
HAT-P-40 b,HAT-P-40,Transit,2012,1770.0,6080.0
K2-19 d,K2-19,Transit,2016,1142.0,5430.0
TOI-1347 c,TOI-1347,Transit,2024,1000.0,5464.0
TOI-2525 b,TOI-2525,Transit,2023,512.97,5096.0
Kepler-57 c,Kepler-57,Transit,2012,671.0,5145.0
Kepler-1300 b,Kepler-1300,Transit,2016,954.0,6130.0
K2-104 b,K2-104,Transit,2016,798.0,3546.46
KOI-134 b,KOI-134,Transit,2025,659.0,6154.0
Kepler-260 b,Kepler-260,Transit,2014,782.0,5250.0
Kepler-1089 b,Kepler-1089,Transit,2016,584.0,3753.0
Kepler-770 b,Kepler-770,Transit,2016,1171.0,5598.0
Kepler-1808 b,Kepler-1808,Transit,2021,601.0,5491.0
Kepler-1092 b,Kepler-1092,Transit,2016,508.0,5862.0
Kepler-418 b,Kepler-418,Transit,2014,434.0,5895.0
Kepler-1600 c,Kepler-1600,Transit,2021,786.0,5102.0
Kepler-855 b,Kepler-855,Transit,2016,996.0,5835.0
Kepler-259 c,Kepler-259,Transit,2014,530.0,5938.0
Kepler-1765 b,Kepler-1765,Transit,2021,855.0,5665.0
Kepler-138 b,Kepler-138,Transit,2014,452.0,3841.0
Kepler-24 e,Kepler-24,Transit,2014,792.0,5897.0
Kepler-1435 b,Kepler-1435,Transit,2016,1331.0,6356.0
K2-285 d,K2-285,Transit,2018,619.9,4975.0
Kepler-338 b,Kepler-338,Transit,2014,1005.0,5923.0
Kepler-1536 b,Kepler-1536,Transit,2016,166.0,4434.0
K2-39 b,K2-39,Transit,2016,1670.0,4881.0
Kepler-509 b,Kepler-509,Transit,2016,584.0,6060.0
Kepler-431 b,Kepler-431,Transit,2015,1032.0,6004.0
Kepler-1872 b,Kepler-1872,Transit,2021,1005.0,4897.0
Kepler-184 d,Kepler-184,Transit,2014,559.0,5788.0
Kepler-813 b,Kepler-813,Transit,2016,817.0,5743.0
Kepler-1140 b,Kepler-1140,Transit,2016,500.0,4850.0
TOI-1799 b,TOI-1799,Transit,2024,922.72,5690.0
Kepler-106 e,Kepler-106,Transit,2014,531.0,5858.0
Kepler-11 g,Kepler-11,Transit,2010,376.0,5663.0
Kepler-430 c,Kepler-430,Transit,2015,458.0,5884.0
Kepler-402 b,Kepler-402,Transit,2014,1311.0,6090.0
K2-184 b,K2-184,Transit,2018,533.0,5220.0
Kepler-372 d,Kepler-372,Transit,2014,660.0,6509.0
HATS-72 b,HATS-72,Transit,2020,739.3,4656.1
WASP-46 b,WASP-46,Transit,2011,1636.0,5620.0
Kepler-932 b,Kepler-932,Transit,2016,1276.0,5331.0
Kepler-1206 b,Kepler-1206,Transit,2016,1314.0,4877.0
Kepler-1499 b,Kepler-1499,Transit,2016,409.0,5097.0
Kepler-1073 b,Kepler-1073,Transit,2016,905.0,5774.0
OGLE-TR-10 b,OGLE-TR-10,Transit,2004,1702.0,6075.0
Kepler-1250 b,Kepler-1250,Transit,2016,1431.0,5717.0
Kepler-436 b,Kepler-436,Transit,2015,322.0,4651.0
TOI-2141 b,TOI-2141,Transit,2023,728.0,5635.0
Kepler-1093 b,Kepler-1093,Transit,2016,776.0,6166.0
Kepler-1851 b,Kepler-1851,Transit,2021,776.0,5629.0
Kepler-778 b,Kepler-778,Transit,2016,977.0,5102.0
HD 101581 b,HIP 56998,Transit,2025,834.0,4633.0
K2-308 b,K2-308,Transit,2019,1213.76,6100.0
Kepler-1522 b,Kepler-1522,Transit,2016,1374.0,5706.0
Kepler-350 b,Kepler-350,Transit,2014,1037.0,6186.0
Kepler-1245 b,Kepler-1245,Transit,2016,1043.0,5306.0
Kepler-633 b,Kepler-633,Transit,2016,1021.0,5899.0
TOI-4562 b,TOI-4562,Transit,2023,318.0,6096.0
Kepler-1154 c,Kepler-1154,Transit,2016,1117.0,6327.0
Kepler-863 b,Kepler-863,Transit,2016,718.0,5678.0
CoRoT-35 b,CoRoT-35,Transit,2022,1747.0,6390.0
K2-220 b,K2-220,Transit,2018,761.0,5660.0
Kepler-154 f,Kepler-154,Transit,2016,838.0,5690.0
Kepler-1938 b,Kepler-1938,Transit,2021,527.0,4582.0
TOI-2322 c,TOI-2322,Transit,2025,496.8,4664.0
Kepler-1127 b,Kepler-1127,Transit,2016,994.0,5664.0
Kepler-51 d,Kepler-51,Transit,2014,381.0,5670.0
Kepler-1234 b,Kepler-1234,Transit,2016,625.0,4967.0
Kepler-658 b,Kepler-658,Transit,2016,871.0,4103.0
Kepler-1934 b,Kepler-1934,Transit,2021,1700.0,5859.78
GJ 3090 b,GJ 3090,Transit,2022,693.0,3556.0
Kepler-227 b,Kepler-227,Transit,2014,793.0,5854.0
Kepler-1344 b,Kepler-1344,Transit,2016,1219.0,5981.0
Kepler-1124 b,Kepler-1124,Transit,2016,621.0,3658.0
Kepler-117 c,Kepler-117,Transit,2014,704.0,6150.0
K2-97 b,K2-97,Transit,2016,1566.0,4717.0
Kepler-1581 b,Kepler-1581,Transit,2016,1108.0,6022.0
TOI-206 b,TOI-206,Transit,2022,910.0,3383.0
Kepler-18 c,Kepler-18,Transit,2011,899.0,5345.0
Kepler-831 b,Kepler-831,Transit,2016,992.0,5732.0
Kepler-221 c,Kepler-221,Transit,2014,860.0,5243.0
K2-257 b,K2-257,Transit,2018,789.0,3725.0
Kepler-1403 b,Kepler-1403,Transit,2016,1238.0,6060.0
Kepler-412 b,Kepler-412,Transit,2014,1850.0,5750.0
TOI-2158 b,TOI-2158,Transit,2022,1188.0,5673.0
Kepler-651 b,Kepler-651,Transit,2016,574.0,5522.0
Kepler-546 b,Kepler-546,Transit,2016,1258.0,5967.0
Kepler-299 d,Kepler-299,Transit,2014,729.0,5617.0
GJ 3929 b,GJ 3929,Transit,2022,568.0,3369.0
CoRoT-8 b,CoRoT-8,Transit,2010,870.0,5080.0
Kepler-236 b,Kepler-236,Transit,2014,469.0,3750.0
HIP 41378 g,HIP 41378,Radial Velocity,2025,605.0,6199.0
Kepler-310 b,Kepler-310,Transit,2014,665.0,5797.0
Kepler-1381 b,Kepler-1381,Transit,2016,649.0,5747.0
Kepler-1325 b,Kepler-1325,Transit,2016,564.0,5550.0
Kepler-703 b,Kepler-703,Transit,2016,1038.0,6185.0
HAT-P-49 b,HAT-P-49,Transit,2014,2131.0,6820.0
Kepler-616 c,Kepler-616,Transit,2016,413.0,5556.24
TOI-1408 b,TOI-1408,Transit,2023,1293.0,6117.0
Kepler-522 b,Kepler-522,Transit,2016,761.0,6392.0
CD Cet b,CD Cet,Radial Velocity,2020,464.0,3130.0
Kepler-1467 b,Kepler-1467,Transit,2016,411.0,5332.0
Kepler-758 c,Kepler-758,Transit,2016,1372.0,6228.0
Kepler-1322 b,Kepler-1322,Transit,2016,1666.0,5425.0
Kepler-19 b,Kepler-19,Transit,2011,851.0,5544.0
Kepler-1999 b,Kepler-1999,Transit,2023,577.0,4376.0
Kepler-1285 b,Kepler-1285,Transit,2016,874.0,6170.0
Kepler-1592 b,Kepler-1592,Transit,2016,1202.0,6213.0
Kepler-1102 b,Kepler-1102,Transit,2016,546.0,5724.0
Kepler-1003 b,Kepler-1003,Transit,2016,1157.0,6109.0
Kepler-213 b,Kepler-213,Transit,2014,1326.0,5696.0
Kepler-305 b,Kepler-305,Transit,2013,836.0,5100.0
GJ 536 b,GJ 536,Radial Velocity,2016,451.0,3685.0
Kepler-361 c,Kepler-361,Transit,2014,568.0,6169.0
Kepler-1778 b,Kepler-1778,Transit,2021,942.0,5875.0
Kepler-1005 b,Kepler-1005,Transit,2016,1026.0,5782.0
HD 110067 c,HD 110067,Transit,2023,699.0,5266.0
Kepler-617 b,Kepler-617,Transit,2016,750.0,3712.0
Kepler-346 b,Kepler-346,Transit,2014,1008.0,6033.0
Kepler-371 c,Kepler-371,Transit,2014,443.0,5794.0
Kepler-265 e,Kepler-265,Transit,2014,476.0,5835.0
Kepler-1610 c,Kepler-1610,Transit,2023,433.0,5383.0
Kepler-688 b,Kepler-688,Transit,2016,1005.0,5715.0
Qatar-2 b,Qatar-2,Transit,2011,1344.0,4645.0
Kepler-123 c,Kepler-123,Transit,2014,706.0,6089.0
Kepler-211 b,Kepler-211,Transit,2014,954.0,5123.0
K2-338 b,K2-338,Transit,2021,783.0,4558.0
Kepler-870 b,Kepler-870,Transit,2016,691.0,5857.0
Kepler-257 c,Kepler-257,Transit,2014,881.0,5180.0
TOI-286 b,TOI-286,Transit,2024,979.0,5132.0
Kepler-750 c,Kepler-750,Transit,2016,1537.0,6160.0
Kepler-117 b,Kepler-117,Transit,2014,984.0,6150.0
Kepler-1976 b,Kepler-1976,Transit Timing Variations,2023,1103.0,5734.0
Kepler-282 b,Kepler-282,Transit,2014,817.0,5602.0
Kepler-1676 b,Kepler-1676,Transit,2020,782.0,6127.0
Kepler-1724 b,Kepler-1724,Transit,2021,999.0,5726.0
Kepler-278 c,Kepler-278,Transit,2014,492.0,4991.0
K2-348 b,K2-348,Transit,2021,908.0,5077.0
Kepler-187 b,Kepler-187,Transit,2014,1244.0,6105.0
Kepler-267 c,Kepler-267,Transit,2014,484.0,4258.0
Kepler-377 c,Kepler-377,Transit,2014,677.0,5949.0
HD 15906 b,HD 15906,Transit,2023,668.0,4757.0
TOI-1279 b,TOI-1279,Transit,2024,759.0,5477.0
Kepler-573 b,Kepler-573,Transit,2016,646.0,5746.0
K2-326 b,K2-326,Transit,2020,1114.0,3924.0
Kepler-606 b,Kepler-606,Transit,2016,683.0,6161.0
Kepler-1575 b,Kepler-1575,Transit,2016,1312.0,5667.0
Kepler-1073 c,Kepler-1073,Transit,2016,1169.0,5774.0
Kepler-684 b,Kepler-684,Transit,2016,812.0,5493.0
Kepler-351 b,Kepler-351,Transit,2014,498.0,5643.0
Kepler-729 b,Kepler-729,Transit,2016,1273.0,5633.0
Kepler-1995 b,Kepler-1995,Transit,2023,375.0,4693.0
Kepler-1434 b,Kepler-1434,Transit,2016,1320.0,6291.0
Kepler-82 c,Kepler-82,Transit,2012,450.0,5428.0
Kepler-1295 b,Kepler-1295,Transit,2016,1029.0,5486.0
Kepler-1538 b,Kepler-1538,Transit,2016,346.0,5837.0
K2-187 b,K2-187,Transit,2018,1815.0,5484.0
Kepler-464 b,Kepler-464,Transit,2016,1163.0,5933.0
HATS-54 b,HATS-54,Transit,2019,1429.0,5621.0
WASP-159 b,WASP-159,Transit,2018,1850.0,6000.0
Kepler-1580 b,Kepler-1580,Transit,2016,733.0,6228.0
Kepler-198 d,Kepler-198,Transit,2016,1562.0,5574.0
K2-26 b,K2-26,Transit,2016,430.0,3785.0
Kepler-1737 b,Kepler-1737,Transit,2021,383.0,5043.0
TOI-1807 b,TOI-1807,Transit,2021,1694.1,4757.0
Kepler-670 b,Kepler-670,Transit,2016,1219.0,5709.0
Kepler-118 b,Kepler-118,Transit,2014,784.0,5274.0
Kepler-134 c,Kepler-134,Transit,2014,892.0,5983.0
CoRoT-24 b,CoRoT-24,Transit,2014,1070.0,4950.0
GJ 3942 b,GJ 3942,Radial Velocity,2017,590.0,3867.0
Kepler-26 b,Kepler-26,Transit,2011,431.0,3914.0
Kepler-1589 b,Kepler-1589,Transit,2016,2102.0,6166.0
K2-167 b,K2-167,Transit,2018,1220.0,5908.0
Kepler-495 b,Kepler-495,Transit,2016,1200.0,5410.0
Kepler-574 b,Kepler-574,Transit,2016,858.0,5612.0
Kepler-1151 b,Kepler-1151,Transit,2016,485.0,5470.0
TOI-3819 b,TOI-3819,Transit,2023,1633.0,5859.0
TOI-5592 b,TOI-5592,Transit,2025,1789.0,6240.0
Kepler-188 c,Kepler-188,Transit,2014,1025.0,6021.0
Kepler-1162 b,Kepler-1162,Transit,2016,490.0,5276.0
Kepler-279 c,Kepler-279,Transit,2013,774.0,6363.0
TOI-1444 b,TOI-1444,Transit,2021,2130.02,5430.0
Kepler-401 b,Kepler-401,Transit,2014,889.0,6117.0
Kepler-329 c,Kepler-329,Transit,2014,402.0,4257.0
Kepler-37 e,Kepler-37,Transit Timing Variations,2014,401.0,5417.0
HAT-P-19 b,HAT-P-19,Transit,2010,981.2,4990.0
Kepler-82 b,Kepler-82,Transit,2012,562.0,5428.0
Kepler-446 c,Kepler-446,Transit,2015,520.0,3359.0
Kepler-797 b,Kepler-797,Transit,2016,605.0,5680.0
Kepler-138 e,Kepler-138,Transit Timing Variations,2022,292.0,3841.0
HATS-8 b,HATS-8,Transit,2015,1324.0,5679.0
Kepler-1650 b,Kepler-1650,Transit,2017,602.0,3410.0
Kepler-210 c,Kepler-210,Transit,2014,497.0,4559.0
TOI-1269 b,TOI-1269,Transit,2024,1004.9,5517.0
Kepler-1551 b,Kepler-1551,Transit,2016,722.0,6136.0
K2-159 b,K2-159,Transit,2018,684.0,5425.0
Kepler-1352 b,Kepler-1352,Transit,2016,1701.0,6118.0
TOI-2236 b,TOI-2236,Transit,2022,1688.0,6228.0
Kepler-1439 b,Kepler-1439,Transit,2016,420.0,3578.0
HIP 113103 b,HIP 113103,Transit,2023,721.0,4930.0
Kepler-1572 b,Kepler-1572,Transit,2016,1293.0,5618.0
Kepler-1389 b,Kepler-1389,Transit,2016,300.0,5078.0
Kepler-251 d,Kepler-251,Transit,2014,536.0,5526.0
GJ 9827 c,GJ 9827,Transit,2017,715.94,4255.0
Kepler-127 d,Kepler-127,Transit,2014,590.0,6106.0
CoRoT-12 b,CoRoT-12,Transit,2010,1442.0,5675.0
Kepler-139 d,Kepler-139,Transit,2023,972.0,5594.0
Kepler-1474 b,Kepler-1474,Transit,2016,561.0,5870.0
Kepler-1256 b,Kepler-1256,Transit,2016,933.0,6129.0
Kepler-128 c,Kepler-128,Transit,2013,843.0,6013.0
G 264-012 b,G 264-012,Radial Velocity,2021,587.0,3326.0
Kepler-1639 b,Kepler-1639,Transit,2016,1003.0,6150.0
GJ 143 b,GJ 143,Transit,2019,422.0,4640.0
K2-10 b,K2-10,Transit,2015,649.0,5533.0
Kepler-182 b,Kepler-182,Transit,2014,935.0,6250.0
Kepler-485 b,Kepler-485,Transit,2016,1243.0,5958.0
Kepler-1000 b,Kepler-1000,Transit,2016,473.0,6453.0
Kepler-33 b,Kepler-33,Transit,2011,1336.0,5904.0
Kepler-1602 b,Kepler-1602,Transit,2016,1159.0,6296.0
Kepler-564 b,Kepler-564,Transit,2016,1129.0,5626.0
LHS 1140 c,LHS 1140,Transit,2018,422.0,3131.0
K2-222 b,K2-222,Transit,2018,871.0,6058.0
Kepler-228 b,Kepler-228,Transit,2014,1360.0,6043.0
K2-195 b,K2-195,Transit,2018,720.0,5713.0
TOI-2969 b,TOI-2969,Transit,2025,1186.0,4738.0
Kepler-610 c,Kepler-610,Transit,2016,318.0,5943.0
Kepler-1473 b,Kepler-1473,Transit,2016,783.0,6046.0
TOI-2458 b,TOI-2458,Transit,2024,1509.4,6005.0
K2-146 b,K2-146,Transit,2018,534.0,3385.0
Kepler-447 b,Kepler-447,Transit,2015,882.0,5493.0
Kepler-644 b,Kepler-644,Transit,2016,1655.0,6747.0
Kepler-290 d,Kepler-290,Transit,2023,1589.0,5147.0
Kepler-120 c,Kepler-120,Transit,2014,455.0,4096.0
Kepler-384 c,Kepler-384,Transit,2014,531.0,5577.0
Kepler-1153 b,Kepler-1153,Transit,2016,1343.0,5470.0
Kepler-468 b,Kepler-468,Transit,2016,484.0,5498.0
Kepler-191 b,Kepler-191,Transit,2014,722.0,5282.0
Kepler-1738 b,Kepler-1738,Transit,2021,957.0,5703.0
Kepler-917 b,Kepler-917,Transit,2016,991.0,5418.0
WASP-7 b,WASP-7,Transit,2008,1487.0,6400.0
K2-283 b,K2-283,Transit,2018,1186.0,5060.0
TOI-1224 c,TOI-1224,Transit,2024,303.12,3326.0
TOI-1422 b,TOI-1422,Transit,2022,867.0,5840.0
Kepler-980 b,Kepler-980,Transit,2016,845.0,5935.0
Kepler-226 d,Kepler-226,Transit,2014,800.0,5571.0
Kepler-327 b,Kepler-327,Transit,2014,682.0,3799.0
TOI-1347 b,TOI-1347,Transit,2024,1400.0,5464.0
HATS-59 b,HATS-59,Transit,2018,1128.0,5670.0
Kepler-580 b,Kepler-580,Transit,2016,558.0,4298.0
HD 152843 c,HD 152843,Transit,2021,253.08,6310.0
HIP 41378 c,HIP 41378,Transit,2016,757.0,6199.0
